,DATATYPE,CNT,TIME,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,USER
2370,SMP,4786,86.05653,0.49402,0.45387,8.91409,1.14683,1,0.80388,0.54996,9.80596,1.14683,1,-0.01285,0.00515,0.64661,0.00272,1,0.04612,-0.00466,0.64579,0.00296,1,0,0.00000,28,0
2372,SMP,4787,86.06454,0.49335,0.45000,8.90093,1.14683,1,0.80353,0.54908,9.72266,1.14683,1,-0.01285,0.00515,0.64661,0.00285,1,0.04612,-0.00466,0.64579,0.00309,1,0,0.00000,28,0
2374,SMP,4788,86.08109,0.49348,0.44811,8.94805,1.14683,1,0.80290,0.54668,9.74938,1.14683,1,-0.01285,0.00515,0.64661,0.00275,1,0.04612,-0.00466,0.64579,0.00312,1,0,0.00000,28,0
2376,SMP,4789,86.09739,0.49335,0.44775,8.81508,1.14683,1,0.80265,0.54537,10.09135,1.14683,1,-0.01285,0.00515,0.64661,0.00292,1,0.04612,-0.00466,0.64579,0.00304,1,0,0.00000,28,0
2377,SMP,4790,86.12747,0.49372,0.44530,8.74940,1.14683,1,0.80270,0.54435,9.96993,1.14683,1,-0.01285,0.00515,0.64661,0.00293,1,0.04612,-0.00466,0.64579,0.00312,1,0,0.00000,28,0
2379,SMP,4791,86.1339,0.49401,0.44382,8.85266,1.14683,1,0.80268,0.54221,9.90548,1.14683,1,-0.01285,0.00515,0.64661,0.00291,1,0.04612,-0.00466,0.64579,0.00310,1,0,0.00000,28,0
2381,SMP,4792,86.15081,0.49438,0.44334,8.95681,1.14683,1,0.80302,0.54090,9.79096,1.14683,1,-0.01285,0.00515,0.64661,0.00276,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,28,0
2383,SMP,4793,86.16441,0.49504,0.44073,8.97496,1.14683,1,0.80327,0.53966,9.84503,1.14683,1,-0.01285,0.00515,0.64661,0.00274,1,0.04612,-0.00466,0.64579,0.00319,1,0,0.00000,28,0
2385,SMP,4794,86.17962,0.49624,0.43884,9.34722,1.14683,1,0.80405,0.53585,9.94777,1.14683,1,-0.01285,0.00515,0.64661,0.00276,1,0.04612,-0.00466,0.64579,0.00319,1,0,0.00000,28,0
2387,SMP,4795,86.19595,0.49667,0.43757,8.85266,1.14683,1,0.80494,0.53421,10.85635,1.14683,1,-0.01285,0.00515,0.64661,0.00292,1,0.04612,-0.00466,0.64579,0.00308,1,0,0.00000,28,0
2389,SMP,4796,86.2125,0.49874,0.43406,8.68721,1.14683,1,0.80547,0.53336,10.18875,1.14683,1,-0.01285,0.00515,0.64661,0.00281,1,0.04612,-0.00466,0.64579,0.00321,1,0,0.00000,28,0
2391,SMP,4797,86.22893,0.50144,0.42946,8.77823,1.14683,1,0.80836,0.52715,9.95952,1.14683,1,-0.01285,0.00515,0.64661,0.00281,1,0.04612,-0.00466,0.64579,0.00316,1,0,0.00000,28,0
2393,SMP,4798,86.24521,0.47695,0.43629,7.03852,1.14683,1,0.81018,0.52501,10.01785,1.14683,1,-0.01285,0.00515,0.64661,0.00269,1,0.04612,-0.00466,0.64579,0.00291,1,0,0.00000,28,0
2395,SMP,4799,86.26178,0.50657,0.42459,8.90007,1.14683,1,0.81049,0.52395,10.21099,1.14683,1,-0.01285,0.00515,0.64661,0.00286,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,28,0
2397,SMP,4800,86.27809,0.50867,0.42334,9.48805,1.14683,1,0.81309,0.52311,9.80073,1.14683,1,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00328,1,0,0.00000,28,0
2399,SMP,4801,86.29466,0.50952,0.42327,8.82468,1.14683,1,0.81397,0.52349,9.90983,1.14683,1,-0.01285,0.00515,0.64661,0.00280,1,0.04612,-0.00466,0.64579,0.00331,1,0,0.00000,28,0
2401,SMP,4802,86.31097,0.51194,0.42297,8.86828,1.14683,1,0.81479,0.52403,9.73472,1.14683,1,-0.01285,0.00515,0.64661,0.00291,1,0.04612,-0.00466,0.64579,0.00339,1,0,0.00000,28,0
2403,SMP,4803,86.32738,0.51338,0.42332,8.90007,1.14683,1,0.81637,0.52662,9.76238,1.14683,1,-0.01285,0.00515,0.64661,0.00287,1,0.04612,-0.00466,0.64579,0.00328,1,0,0.00000,28,0
2405,SMP,4804,86.34382,0.51371,0.42371,8.83359,1.14683,1,0.81674,0.52750,9.49499,1.14683,1,-0.01285,0.00515,0.64661,0.00282,1,0.04612,-0.00466,0.64579,0.00333,1,0,0.00000,28,0
2406,SMP,4805,86.36028,0.51508,0.42476,8.66480,1.14683,1,0.81715,0.52812,10.23624,1.14683,1,-0.01285,0.00515,0.64661,0.00311,1,0.04612,-0.00466,0.64579,0.00328,1,0,0.00000,28,0
2408,SMP,4806,86.37679,0.51559,0.42571,8.74592,1.14683,1,0.81785,0.52943,9.83909,1.14683,1,-0.01285,0.00515,0.64661,0.00292,1,0.04612,-0.00466,0.64579,0.00321,1,0,0.00000,28,0
2410,SMP,4807,86.39475,0.51595,0.42633,8.76931,1.14683,1,0.81792,0.52982,9.88085,1.14683,1,-0.01285,0.00515,0.64661,0.00288,1,0.04612,-0.00466,0.64579,0.00329,1,0,0.00000,28,0
2412,SMP,4808,86.40997,0.51657,0.42732,8.65208,1.14683,1,0.81797,0.52998,9.81652,1.14683,1,-0.01285,0.00515,0.64661,0.00297,1,0.04612,-0.00466,0.64579,0.00338,1,0,0.00000,28,0
2414,SMP,4809,86.42609,0.51685,0.42821,8.61132,1.14683,1,0.81801,0.53111,10.33285,1.14683,1,-0.01285,0.00515,0.64661,0.00295,1,0.04612,-0.00466,0.64579,0.00316,1,0,0.00000,28,0
2416,SMP,4810,86.44309,0.51680,0.42875,8.38286,1.14683,1,0.81828,0.53245,9.71165,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00333,1,0,0.00000,28,0
2418,SMP,4811,86.45883,0.51731,0.43120,8.86828,1.14683,1,0.81833,0.53308,9.82051,1.14683,1,-0.01285,0.00515,0.64661,0.00292,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,27,0
2419,SMP,4812,86.47525,0.51729,0.43350,8.81508,1.14683,1,0.81782,0.53646,10.03118,1.14683,1,-0.01285,0.00515,0.64661,0.00300,1,0.04612,-0.00466,0.64579,0.00343,1,0,0.00000,27,0
2421,SMP,4813,86.4949,0.51765,0.43356,8.39049,1.14683,1,0.81847,0.53648,10.31555,1.14683,1,-0.01285,0.00515,0.64661,0.00284,1,0.04612,-0.00466,0.64579,0.00326,1,0,0.00000,27,0
2423,SMP,4814,86.50826,0.51900,0.43344,8.52869,1.14683,1,0.81894,0.53646,10.48645,1.14683,1,-0.01285,0.00515,0.64661,0.00287,1,0.04612,-0.00466,0.64579,0.00330,1,0,0.00000,27,0
2425,SMP,4815,86.54595,0.52053,0.43239,8.54406,1.14683,1,0.82111,0.53408,10.20871,1.14683,1,-0.01285,0.00515,0.64661,0.00277,1,0.04612,-0.00466,0.64579,0.00320,1,0,0.00000,27,0
2427,SMP,4816,86.55701,0.52151,0.43192,8.87745,1.14683,1,0.82216,0.53292,10.29168,1.14683,1,-0.01285,0.00515,0.64661,0.00269,1,0.04612,-0.00466,0.64579,0.00316,1,0,0.00000,27,0
2428,SMP,4817,86.56429,0.52375,0.43125,8.56706,1.14683,1,0.82296,0.53320,10.17383,1.14683,1,-0.01285,0.00515,0.64661,0.00296,1,0.04612,-0.00466,0.64579,0.00334,1,0,0.00000,27,0
2429,SMP,4818,86.57515,0.52537,0.42994,8.67403,1.14683,1,0.82491,0.53087,10.24373,1.14683,1,-0.01285,0.00515,0.64661,0.00285,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,27,0
2430,SMP,4819,86.59702,0.52620,0.42877,8.48561,1.14683,1,0.82655,0.52997,10.06990,1.14683,1,-0.01285,0.00515,0.64661,0.00279,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,27,0
2431,SMP,4820,86.60843,0.52905,0.42782,9.31356,1.14683,1,0.82673,0.52973,10.68857,1.14683,1,-0.01285,0.00515,0.64661,0.00297,1,0.04612,-0.00466,0.64579,0.00327,1,0,0.00000,27,0
2432,SMP,4821,86.62326,0.53103,0.42759,8.95647,1.14683,1,0.82940,0.52963,9.73855,1.14683,1,-0.01285,0.00515,0.64661,0.00291,1,0.04612,-0.00466,0.64579,0.00327,1,0,0.00000,27,0
2433,SMP,4822,86.64332,0.53197,0.42834,9.02244,1.14683,1,0.83080,0.53058,9.95804,1.14683,1,-0.01285,0.00515,0.64661,0.00283,1,0.04612,-0.00466,0.64579,0.00315,1,0,0.00000,27,0
2435,SMP,4823,86.65644,0.53439,0.42960,9.25050,1.14683,1,0.83132,0.53066,10.11586,1.14683,1,-0.01285,0.00515,0.64661,0.00299,1,0.04612,-0.00466,0.64579,0.00313,1,0,0.00000,27,0
2437,SMP,4824,86.67262,0.53557,0.43138,9.33402,1.14683,1,0.83303,0.53387,10.20827,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00319,1,0,0.00000,27,0
2439,SMP,4825,86.68906,0.53612,0.43130,9.60223,1.14683,1,0.83349,0.53521,10.26906,1.14683,1,-0.01285,0.00515,0.64661,0.00303,1,0.04612,-0.00466,0.64579,0.00317,1,0,0.00000,27,0
2441,SMP,4826,86.70531,0.53789,0.43246,9.63435,1.14683,1,0.83367,0.53514,10.62501,1.14683,1,-0.01285,0.00515,0.64661,0.00307,1,0.04612,-0.00466,0.64579,0.00317,1,0,0.00000,27,0
2443,SMP,4827,86.72578,0.53952,0.43271,9.30047,1.14683,1,0.83590,0.53636,10.25930,1.14683,1,-0.01285,0.00515,0.64661,0.00313,1,0.04612,-0.00466,0.64579,0.00315,1,0,0.00000,27,0
2445,SMP,4828,86.73819,0.53996,0.43226,9.39244,1.14683,1,0.83697,0.53612,10.04973,1.14683,1,-0.01285,0.00515,0.64661,0.00303,1,0.04612,-0.00466,0.64579,0.00308,1,0,0.00000,27,0
2447,SMP,4829,86.75462,0.54158,0.43232,9.57722,1.14683,1,0.83714,0.53580,10.51148,1.14683,1,-0.01285,0.00515,0.64661,0.00319,1,0.04612,-0.00466,0.64579,0.00319,1,0,0.00000,27,0
2449,SMP,4830,86.77113,0.54282,0.43126,9.46791,1.14683,1,0.83909,0.53360,10.38106,1.14683,1,-0.01285,0.00515,0.64661,0.00306,1,0.04612,-0.00466,0.64579,0.00301,1,0,0.00000,27,0
2451,SMP,4831,86.78746,0.54354,0.43035,9.26449,1.14683,1,0.83957,0.53269,9.57840,1.14683,1,-0.01285,0.00515,0.64661,0.00310,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,27,0
2453,SMP,4832,86.80396,0.54477,0.42983,9.62476,1.14683,1,0.84009,0.53233,10.34467,1.14683,1,-0.01285,0.00515,0.64661,0.00319,1,0.04612,-0.00466,0.64579,0.00314,1,0,0.00000,27,0
2455,SMP,4833,86.8212,0.54620,0.42867,9.33812,1.14683,1,0.84199,0.53196,10.33261,1.14683,1,-0.01285,0.00515,0.64661,0.00310,1,0.04612,-0.00466,0.64579,0.00305,1,0,0.00000,27,0
2457,SMP,4834,86.83684,0.54673,0.42848,9.26394,1.14683,1,0.84260,0.53306,9.69874,1.14683,1,-0.01285,0.00515,0.64661,0.00293,1,0.04612,-0.00466,0.64579,0.00312,1,0,0.00000,27,0
2459,SMP,4835,86.8532,0.54814,0.42954,9.83023,1.14683,1,0.84274,0.53290,10.08545,1.14683,1,-0.01285,0.00515,0.64661,0.00308,1,0.04612,-0.00466,0.64579,0.00313,1,0,0.00000,27,0
2461,SMP,4836,86.87034,0.55010,0.42881,9.29882,1.14683,1,0.84462,0.53542,9.38599,1.14683,1,-0.01285,0.00515,0.64661,0.00311,1,0.04612,-0.00466,0.64579,0.00308,1,0,0.00000,27,0
2463,SMP,4837,86.88599,0.55082,0.42917,8.92175,1.14683,1,0.84561,0.53833,9.66084,1.14683,1,-0.01285,0.00515,0.64661,0.00306,1,0.04612,-0.00466,0.64579,0.00314,1,0,0.00000,27,0
2465,SMP,4838,86.90252,0.55216,0.43054,9.23534,1.14683,1,0.84562,0.53803,9.58478,1.14683,1,-0.01285,0.00515,0.64661,0.00319,1,0.04612,-0.00466,0.64579,0.00318,1,0,0.00000,27,0
2467,SMP,4839,86.91936,0.55360,0.43090,9.12953,1.14683,1,0.84749,0.54257,9.58646,1.14683,1,-0.01285,0.00515,0.64661,0.00304,1,0.04612,-0.00466,0.64579,0.00303,1,0,0.00000,27,0
2469,SMP,4840,86.93539,0.55426,0.43112,9.19471,1.14683,1,0.84823,0.54468,9.46727,1.14683,1,-0.01285,0.00515,0.64661,0.00306,1,0.04612,-0.00466,0.64579,0.00313,1,0,0.00000,27,0
2471,SMP,4841,86.95171,0.55571,0.43310,9.19026,1.14683,1,0.84814,0.54449,9.53758,1.14683,1,-0.01285,0.00515,0.64661,0.00295,1,0.04612,-0.00466,0.64579,0.00299,1,0,0.00000,27,0
2473,SMP,4842,86.96834,0.55663,0.43408,9.63295,1.14683,1,0.84936,0.54615,9.03200,1.14683,1,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00298,1,0,0.00000,27,0
2475,SMP,4843,86.9847,0.55663,0.43449,9.35556,1.14683,1,0.84968,0.54743,9.36650,1.14683,1,-0.01285,0.00515,0.64661,0.00295,1,0.04612,-0.00466,0.64579,0.00300,1,0,0.00000,27,0
2477,SMP,4844,87.00237,0.55735,0.43526,9.41630,1.14683,1,0.84973,0.54757,9.38856,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00296,1,0,0.00000,27,0
2479,SMP,4845,87.01749,0.55784,0.43548,9.09715,1.14683,1,0.85020,0.54723,8.93643,1.14683,1,-0.01285,0.00515,0.64661,0.00290,1,0.04612,-0.00466,0.64579,0.00304,1,0,0.00000,27,0
2481,SMP,4846,87.03567,0.55771,0.43479,8.81667,1.14683,1,0.85058,0.54660,8.64254,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00304,1,0,0.00000,27,0
2482,SMP,4847,87.05428,0.55794,0.43483,9.29525,1.14683,1,0.85058,0.54658,8.64968,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00304,1,0,0.00000,27,0
2483,SMP,4848,87.06728,0.55812,0.43404,9.03075,1.14683,1,0.85090,0.54599,8.75212,1.14683,1,-0.01285,0.00515,0.64661,0.00286,1,0.04612,-0.00466,0.64579,0.00294,1,0,0.00000,27,0
2484,SMP,4849,87.08368,0.55834,0.43271,8.90408,1.14683,1,0.85089,0.54589,8.93763,1.14683,1,-0.01285,0.00515,0.64661,0.00297,1,0.04612,-0.00466,0.64579,0.00294,1,0,0.00000,27,0
2485,SMP,4850,87.10165,0.55820,0.43284,9.26494,1.14683,1,0.85089,0.54589,8.93763,1.14683,1,-0.01285,0.00515,0.64661,0.00295,1,0.04612,-0.00466,0.64579,0.00293,1,0,0.00000,27,0
2486,SMP,4851,87.11677,0.55870,0.43283,8.55905,1.14683,1,0.85117,0.54602,8.69542,1.14683,1,-0.01285,0.00515,0.64661,0.00295,1,0.04612,-0.00466,0.64579,0.00285,1,0,0.00000,27,0
2488,SMP,4852,87.15775,0.55865,0.43298,8.70703,1.14683,1,0.85124,0.54675,8.64414,1.14683,1,-0.01285,0.00515,0.64661,0.00296,1,0.04612,-0.00466,0.64579,0.00280,1,0,0.00000,27,0
2490,SMP,4853,87.16225,0.55927,0.43359,9.10266,1.14683,1,0.85124,0.54675,8.64414,1.14683,1,-0.01285,0.00515,0.64661,0.00283,1,0.04612,-0.00466,0.64579,0.00281,1,0,0.00000,27,0
2491,SMP,4854,87.17725,0.55938,0.43456,8.26046,1.14683,1,0.85161,0.54775,8.28810,1.14683,1,-0.01285,0.00515,0.64661,0.00303,1,0.04612,-0.00466,0.64579,0.00284,1,0,0.00000,27,0
2493,SMP,4855,87.18288,0.56044,0.43560,8.48402,1.14683,1,0.85267,0.54826,8.03383,1.14683,1,-0.01285,0.00515,0.64661,0.00301,1,0.04612,-0.00466,0.64579,0.00279,1,0,0.00000,27,0
2495,SMP,4856,87.20409,0.56161,0.43647,9.01914,1.14683,1,0.85267,0.54826,8.03383,1.14683,1,-0.01285,0.00515,0.64661,0.00288,1,0.04612,-0.00466,0.64579,0.00281,1,0,0.00000,27,0
2497,SMP,4857,87.21956,0.56152,0.43646,8.92962,1.14683,1,0.85307,0.54751,8.10116,1.14683,1,-0.01285,0.00515,0.64661,0.00286,1,0.04612,-0.00466,0.64579,0.00275,1,0,0.00000,27,0
2499,SMP,4858,87.23679,0.56152,0.43646,8.92962,1.14683,1,0.85307,0.54751,8.10116,1.14683,1,-0.01285,0.00515,0.64661,0.00286,1,0.04612,-0.00466,0.64579,0.00275,1,0,0.00000,27,0
2501,SMP,4859,87.24968,0.56148,0.43647,8.85069,1.14683,1,0.85302,0.54758,8.06260,1.14683,1,-0.01285,0.00515,0.64661,0.00288,1,0.04612,-0.00466,0.64579,0.00274,1,0,0.00000,27,0
2503,SMP,4860,87.26533,0.56142,0.43642,8.72206,1.14683,1,0.85327,0.54691,7.89254,1.14683,1,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00272,1,0,0.00000,27,0
2505,SMP,4861,87.28072,0.56186,0.43683,8.76392,1.14683,1,0.85327,0.54691,7.89254,1.14683,1,-0.01285,0.00515,0.64661,0.00288,1,0.04612,-0.00466,0.64579,0.00273,1,0,0.00000,27,0
2507,SMP,4862,87.29676,0.56190,0.43756,9.09665,1.14683,1,0.85351,0.54681,7.89976,1.14683,1,-0.01285,0.00515,0.64661,0.00291,1,0.04612,-0.00466,0.64579,0.00279,1,0,0.00000,27,0
2509,SMP,4863,87.31342,0.56269,0.43765,8.56147,1.14683,1,0.85412,0.54798,7.56576,1.14683,1,-0.01285,0.00515,0.64661,0.00288,1,0.04612,-0.00466,0.64579,0.00278,1,0,0.00000,27,0
2511,SMP,4864,87.32969,0.56283,0.43759,8.18399,1.14683,1,0.85441,0.54818,7.35967,1.14683,1,-0.01285,0.00515,0.64661,0.00292,1,0.04612,-0.00466,0.64579,0.00265,1,0,0.00000,27,0
2513,SMP,4865,87.3543,0.56347,0.43871,9.02353,1.14683,1,0.85444,0.54830,7.26884,1.14683,1,-0.01285,0.00515,0.64661,0.00275,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2515,SMP,4866,87.37103,0.56422,0.43910,8.36040,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00305,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2517,SMP,4867,87.39544,0.56436,0.44020,8.70940,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00291,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2519,SMP,4868,87.40166,0.56528,0.44105,8.63106,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2520,SMP,4869,87.41865,0.56539,0.44226,8.27040,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00283,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2522,SMP,4870,87.44197,0.56547,0.44245,8.31360,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00291,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2524,SMP,4871,87.44969,0.56562,0.44292,8.25247,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00280,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2526,SMP,4872,87.46101,0.56487,0.44366,8.39936,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00271,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2528,SMP,4873,87.48323,0.56427,0.44328,8.52795,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00288,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2530,SMP,4874,87.49498,0.56401,0.44302,8.55168,1.14683,1,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2532,SMP,4875,87.51224,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2534,SMP,4876,87.53647,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,0,0.00000,27,0
2536,SMP,4877,87.54552,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2538,SMP,4878,87.55963,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2540,SMP,4879,87.57603,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2542,SMP,4880,87.59252,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2544,SMP,4881,87.61005,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2546,SMP,4882,87.6263,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2548,SMP,4883,87.65738,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2550,SMP,4884,87.66268,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2551,SMP,4885,87.67691,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2553,SMP,4886,87.69672,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2555,SMP,4887,87.70737,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2557,SMP,4888,87.72527,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2559,SMP,4889,87.74179,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2561,SMP,4890,87.7577,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2562,SMP,4891,87.77322,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2563,SMP,4892,87.78971,0.56401,0.44302,8.55168,1.14683,0,0.85444,0.54830,7.26884,1.14683,0,-0.01285,0.00515,0.64661,0.00289,1,0.04612,-0.00466,0.64579,0.00267,1,35,0.00000,27,BLINK 500
2564,SMP,4893,87.81051,0.56960,0.44212,8.59508,1.14683,1,0.85960,0.56033,9.37684,1.14683,1,-0.01285,0.00515,0.64661,0.00307,1,0.04612,-0.00466,0.64579,0.00308,1,0,0.26499,28,0
2566,SMP,4894,87.82411,0.56985,0.44218,8.03670,1.14683,1,0.86029,0.56065,9.32315,1.14683,1,-0.01285,0.00515,0.64661,0.00297,1,0.04612,-0.00466,0.64579,0.00306,1,0,0.00000,28,0
2568,SMP,4895,87.83977,0.57076,0.44198,8.67834,1.14683,1,0.86049,0.56033,9.75552,1.14683,1,-0.01285,0.00515,0.64661,0.00312,1,0.04612,-0.00466,0.64579,0.00310,1,0,0.00000,28,0
2570,SMP,4896,87.85539,0.57132,0.44132,8.35937,1.14683,1,0.86115,0.56147,9.17993,1.14683,1,-0.01285,0.00515,0.64661,0.00295,1,0.04612,-0.00466,0.64579,0.00300,1,0,0.00000,28,0
2572,SMP,4897,87.87185,0.57149,0.44091,8.18753,1.14683,1,0.86137,0.56125,8.87468,1.14683,1,-0.01285,0.00515,0.64661,0.00298,1,0.04612,-0.00466,0.64579,0.00306,1,0,0.00000,28,0
2574,SMP,4898,87.88826,0.57176,0.44044,8.76158,1.14683,1,0.86148,0.56106,9.12953,1.14683,1,-0.01285,0.00515,0.64661,0.00300,1,0.04612,-0.00466,0.64579,0.00307,1,0,0.00000,28,0
2576,SMP,4899,87.90501,0.57180,0.44065,8.44048,1.14683,1,0.86155,0.56229,9.21746,1.14683,1,-0.01285,0.00515,0.64661,0.00301,1,0.04612,-0.00466,0.64579,0.00296,1,0,0.00000,28,0
2578,SMP,4900,87.92109,0.57180,0.44037,8.58243,1.14683,1,0.86153,0.56260,9.47018,1.14683,1,-0.01285,0.00515,0.64661,0.00304,1,0.04612,-0.00466,0.64579,0.00299,1,0,0.00000,28,0
2580,SMP,4901,87.94457,0.57160,0.44046,8.56222,1.14683,1,0.86148,0.56280,9.21429,1.14683,1,-0.01285,0.00515,0.64661,0.00309,1,0.04612,-0.00466,0.64579,0.00300,1,0,0.00000,28,0
2582,SMP,4902,87.95395,0.57070,0.44045,9.01326,1.14683,1,0.86072,0.56292,9.26575,1.14683,1,-0.01285,0.00515,0.64661,0.00300,1,0.04612,-0.00466,0.64579,0.00300,1,0,0.00000,28,0
2584,SMP,4903,87.97029,0.57041,0.43997,9.13769,1.14683,1,0.86012,0.56286,9.25938,1.14683,1,-0.01285,0.00515,0.64661,0.00298,1,0.04612,-0.00466,0.64579,0.00304,1,0,0.00000,28,0
