DATATYPE	CNT	 TIME	 LPCX	 LPCY	 LPD	 LPS	 LPV	 RPCX	 RPCY	 RPD	 RPS	 RPV	 LEYEX	 LEYEY	 LEYEZ	 LPUPILD	 LPUPILV	 REYEX	 REYEY	 REYEZ	 RPUPILD	 RPUPILV	 BKID	 BKDUR	 BKPMIN	 USER	
SMP	1305499	21555.15625	0.29004	0.13977	11.78259	1.17882	1	0.63463	0.12387	12.04559	1.16806	1	-0.03840	0.04049	0.65235	0.00349	1	0.02454	0.04252	0.65446	0.00386	1	0	0.00000	38	CLIENT2_READY	
SMP	1305500	21555.18359	0.28966	0.14220	12.60103	1.16806	1	0.63358	0.12705	12.49478	1.15730	1	-0.03840	0.04049	0.65235	0.00333	1	0.02454	0.04252	0.65446	0.00343	1	0	0.00000	38	CLIENT2_READY	
SMP	1305501	21555.19922	0.28965	0.14251	12.48072	1.15730	1	0.63354	0.12694	12.15812	1.14654	1	-0.03840	0.04049	0.65235	0.00388	1	0.02454	0.04252	0.65446	0.00355	1	0	0.00000	38	CLIENT2_READY	
SMP	1305502	21555.21094	0.28931	0.14354	12.56767	1.14654	1	0.63408	0.12642	12.04328	1.14654	1	-0.03840	0.04049	0.65235	0.00357	1	0.02454	0.04246	0.65446	0.00358	1	0	0.00000	38	CLIENT2_READY	
SMP	1305503	21555.22656	0.28923	0.14332	12.52715	1.14654	1	0.63376	0.12665	11.95693	1.14654	1	-0.03840	0.04049	0.65235	0.00349	1	0.02454	0.04246	0.65446	0.00364	1	0	0.00000	38	CLIENT2_READY	
SMP	1305504	21555.23438	0.28920	0.14355	12.68261	1.14654	1	0.63355	0.12695	12.02925	1.14654	1	-0.03840	0.04049	0.65235	0.00344	1	0.02454	0.04246	0.65446	0.00352	1	0	0.00000	38	CLIENT2_READY	
SMP	1305505	21555.23633	0.28859	0.14266	12.92010	1.14654	1	0.63258	0.12669	12.84163	1.13721	1	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00365	1	0	0.00000	38	CLIENT2_READY	
SMP	1305506	21555.23828	0.28859	0.14266	12.92010	1.13721	0	0.61665	0.12804	21.77380	1.12789	1	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305507	21555.24023	0.28859	0.14266	12.92010	1.12789	0	0.61665	0.12804	21.77380	1.11856	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305508	21555.24219	0.28859	0.14266	12.92010	1.11856	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305509	21555.24414	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305510	21555.25195	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305511	21555.32422	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305512	21555.33203	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305513	21555.34766	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305514	21555.34961	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305515	21555.35156	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305516	21555.37891	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305517	21555.39844	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
SMP	1305518	21555.40234	0.28859	0.14266	12.92010	1.10924	0	0.61665	0.12804	21.77380	1.10924	0	-0.03791	0.03985	0.64205	0.00369	1	0.02331	0.04071	0.62656	0.00840	1	0	0.00000	38	CLIENT2_READY	
