,TIME,USER
1010,70.14658,26
1011,70.1537,
1012,70.16171,60
1013,70.1701,
1014,70.17813,37
1015,70.1864,
1016,70.19444,42
1017,70.21098,42
1018,70.2193,
1019,70.22728,61
1020,70.2357,
1021,70.24371,68
1022,70.2522,
1023,70.26020,60
1024,70.2686,
1025,70.27660,42
1026,70.2879,
1027,70.29587,44
1028,70.3021,
1029,70.31007,50
1030,70.318,
1031,70.32603,53
1032,70.34357,53
1033,70.3508,
1034,70.35875,58
1035,70.3672,
1036,70.37521,20
1037,70.3857,
1038,70.39371,77
1039,70.4,
1040,70.40804,49
1041,70.4164,
1042,70.42442,24
1043,70.4372,
1044,70.44518,28
1045,70.4494,
1046,70.45735,27
1047,70.47378,27
1048,70.4962,
1049,70.50424,19
1050,70.4991,
1051,70.50712,129
1052,70.515,
1053,70.52302,109
1054,70.5316,
1055,70.53957,96
1056,70.5479,
1057,70.55591,49
1058,70.57333,49
1059,70.58913,49
1060,70.5972,
1061,70.60522,93
1062,70.6214,
1063,70.62936,132
1064,70.6302,
1065,70.63819,11
1066,70.6472,
1067,70.65520,87
1068,70.663,
1069,70.67098,-23
1070,70.6794,
1071,70.68741,-4
1072,70.6958,
1073,70.70376,7
1074,70.7133,
1075,70.72130,12
1076,70.7286,
1077,70.73660,36
1078,70.745,
1079,70.75301,52
1080,70.7616,
1081,70.76959,65
1082,70.7779,
1083,70.78591,38
1084,70.7943,
1085,70.80231,40
1086,70.81886,40
1087,70.8272,
1088,70.83521,28
1089,70.8438,
1090,70.85178,68
1091,70.8613,
1092,70.86934,19
1093,70.8766,
1094,70.88461,5
1095,70.8975,
1096,70.90551,50
1097,70.9096,
1098,70.91763,35
1099,70.932,
1100,70.94002,7
1101,70.9598,
1102,70.96778,-5
1103,70.9627,
1104,70.97074,50
1105,70.98445,50
1106,70.9932,
1107,71.00116,136
1108,71.0086,
1109,71.01659,96
1110,71.0251,
1111,71.03313,92
1112,71.0452,
1113,71.05322,70
1114,71.0572,
1115,71.06517,65
1116,71.0736,
1117,71.08160,149
1118,71.0901,
1119,71.09811,225
1120,71.1067,
1121,71.11472,-39
1122,71.1283,
1123,71.13628,-182
1124,71.14,
1125,71.14801,-136
1126,71.1559,
1127,71.16386,-83
1128,71.1727,
1129,71.18065,-60
1130,71.1886,
1131,71.19662,3
1132,71.2051,
1133,71.21307,26
1134,71.2223,
1135,71.23026,22
1136,71.2381,
1137,71.24606,23
1138,71.2544,
1139,71.26238,66
1140,71.2712,
1141,71.27922,86
1142,71.2874,
1143,71.29541,57
1144,71.31326,57
1145,71.32930,57
1146,71.3378,
1147,71.34581,70
1148,71.3585,
1149,71.36650,81
1150,71.37943,81
1151,71.3863,
1152,71.39425,134
1153,71.4055,
1154,71.41351,104
1155,71.4187,
1156,71.42673,76
1157,71.4352,
1158,71.44316,61
1159,71.4514,
1160,71.45941,82
1161,71.4679,
1162,71.47591,18
1163,71.4843,
1164,71.49234,51
1165,71.5007,
1166,71.50870,106
1167,71.5174,
1168,71.52537,80
1169,71.5336,
1170,71.54160,41
1171,71.5726,
1172,71.58057,28
1173,71.5755,
1174,71.58346,9
1175,71.59711,9
1176,71.6044,
1177,71.61241,37
1178,71.6177,
1179,71.62569,44
1180,71.6322,
1181,71.64021,21
1182,71.655,
1183,71.66296,52
1184,71.6651,
1185,71.67306,41
1186,71.6815,
1187,71.68947,66
1188,71.6982,
1189,71.70622,98
1190,71.7144,
1191,71.72235,67
1192,71.7315,
1193,71.73946,8
1194,71.75513,8
1195,71.7636,
1196,71.77160,23
1197,71.78,
1198,71.78802,20
1199,71.7965,
1200,71.80446,11
1201,71.82126,11
1202,71.8293,
1203,71.83731,-8
1204,71.8459,
1205,71.85394,17
1206,71.8621,
1207,71.87014,50
1208,71.8791,
1209,71.88707,37
1210,71.895,
1211,71.90302,16
1212,71.9126,
1213,71.92065,54
1214,71.9299,
1215,71.93790,27
1216,71.9443,
1217,71.95230,75
1218,71.9608,
1219,71.96877,-4
1220,71.9772,
1221,71.98519,19
1222,72.00163,19
1223,72.01802,19
1224,72.0281,
1225,72.03606,48
1226,72.0431,
1227,72.05109,61
1228,72.06734,61
1229,72.076,
1230,72.08397,74
1231,72.0921,
1232,72.10014,85
1233,72.1086,
1234,72.11662,54
1235,72.125,
1236,72.13299,1
1237,72.1415,
1238,72.14948,54
1239,72.1579,
1240,72.16591,26
1241,72.1744,
1242,72.18241,50
1243,72.1908,
1244,72.19878,49
1245,72.2073,
1246,72.21529,72
1247,72.2236,
1248,72.23163,49
1249,72.24,
1250,72.24804,12
1251,72.2566,
1252,72.26463,19
1253,72.2731,
1254,72.28109,26
1255,72.2893,
1256,72.29733,36
1257,72.3059,
1258,72.31391,0
1259,72.33040,0
1260,72.3389,
1261,72.34689,28
1262,72.3567,
1263,72.36465,89
1264,72.3719,
1265,72.37990,80
1266,72.3901,
1267,72.39809,71
1268,72.41228,71
1269,72.4207,
1270,72.42875,64
1271,72.4371,
1272,72.44514,67
1273,72.46273,67
1274,72.4714,
1275,72.47936,128
1276,72.4888,
1277,72.49680,119
1278,72.5034,
1279,72.51139,120
1280,72.5203,
1281,72.52825,356
1282,72.538,
1283,72.54601,-49
1284,72.5539,
1285,72.56187,-161
1286,72.5721,
1287,72.58006,-236
1288,72.5863,
1289,72.59433,-267
1290,72.6017,
1291,72.60965,-194
1292,72.618,
1293,72.62603,-84
1294,72.6411,
1295,72.64906,-106
1296,72.6507,
1297,72.65874,-5
1298,72.6875,
1299,72.69550,-45
1300,72.6902,
1301,72.69823,28
1302,72.7001,
1303,72.70808,56
1304,72.7164,
1305,72.72440,97
1306,72.7331,
1307,72.74110,83
1308,72.75742,83
1309,72.7661,
1310,72.77412,106
1311,72.7823,
1312,72.79033,118
1313,72.7986,
1314,72.80663,108
1315,72.815,
1316,72.82305,140
1317,72.84021,140
1318,72.848,
1319,72.85600,97
1320,72.877,
1321,72.88502,71
1322,72.8808,
1323,72.88876,73
1324,72.8974,
1325,72.90540,76
1326,72.9136,
1327,72.92159,55
1328,72.9301,
1329,72.93811,44
1330,72.9467,
1331,72.95466,83
1332,72.9631,
1333,72.97105,11
1334,72.9793,
1335,72.98732,64
1336,72.9958,
1337,73.00376,71
1338,73.0122,
1339,73.02018,57
1340,73.0287,
1341,73.03670,53
1342,73.0453,
1343,73.05330,42
1344,73.0616,
1345,73.06956,59
1346,73.0779,
1347,73.08587,106
1348,73.0974,
1349,73.10537,55
1350,73.1108,
1351,73.11877,39
1352,73.1272,
1353,73.13521,21
1354,73.15164,21
1355,73.1603,
1356,73.16834,72
1357,73.1765,
1358,73.18446,42
1359,73.1932,
1360,73.20124,36
1361,73.2093,
